---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 23-4  1.342e+03  [-57 1.296e-03 6.126e-04 9.678e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 23-5  1.348e+03  [-58 1.256e-03 5.941e-04 9.654e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 23-6  1.355e+03  [-58 1.216e-03 5.749e-04 9.607e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 23-7  1.361e+03  [-58 1.172e-03 5.540e-04 9.531e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 23-8  1.367e+03  [-59 1.122e-03 5.304e-04 9.508e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 23-9  1.374e+03  [-59 1.072e-03 5.069e-04 9.518e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 23-10  1.380e+03  [-59 1.025e-03 4.848e-04 9.550e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-1  1.387e+03  [0 1.000e+00 2.365e-01 3.318e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-2  1.393e+03  [-41 8.609e-03 2.036e-03 3.672e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-3  1.399e+03  [-49 3.184e-03 7.531e-04 9.589e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-4  1.406e+03  [-50 3.063e-03 7.244e-04 9.645e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-5  1.412e+03  [-50 2.963e-03 7.007e-04 9.634e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-6  1.418e+03  [-50 2.862e-03 6.769e-04 9.619e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-7  1.425e+03  [-51 2.761e-03 6.530e-04 9.561e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-8  1.431e+03  [-51 2.650e-03 6.267e-04 9.560e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-9  1.437e+03  [-51 2.541e-03 6.011e-04 9.607e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 24-10  1.444e+03  [-52 2.448e-03 5.789e-04 9.639e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-1  1.450e+03  [0 1.000e+00 1.856e-01 2.435e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-2  1.456e+03  [-44 5.993e-03 1.112e-03 3.883e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-3  1.463e+03  [-52 2.338e-03 4.339e-04 9.578e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-4  1.469e+03  [-52 2.246e-03 4.167e-04 9.632e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-5  1.475e+03  [-53 2.168e-03 4.022e-04 9.619e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-6  1.482e+03  [-53 2.091e-03 3.879e-04 9.585e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-7  1.488e+03  [-53 2.010e-03 3.729e-04 9.539e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-8  1.494e+03  [-54 1.924e-03 3.571e-04 9.510e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-9  1.501e+03  [-54 1.838e-03 3.410e-04 9.493e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 25-10  1.507e+03  [-55 1.752e-03 3.251e-04 9.502e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 26-1  1.514e+03  [0 1.000e+00 3.620e-01 2.232e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 26-2  1.520e+03  [-48 3.731e-03 1.351e-03 5.848e-02]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 26-3  1.526e+03  [-72 2.292e-04 8.298e-05 9.272e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-1  1.533e+03  [0 1.000e+00 3.687e-01 1.295e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-2  1.539e+03  [-48 3.938e-03 1.452e-03 3.144e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-3  1.545e+03  [-58 1.246e-03 4.594e-04 9.663e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-4  1.552e+03  [-58 1.206e-03 4.446e-04 9.695e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-5  1.558e+03  [-58 1.171e-03 4.318e-04 9.672e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-6  1.564e+03  [-58 1.135e-03 4.184e-04 9.656e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-7  1.571e+03  [-59 1.098e-03 4.049e-04 9.630e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 27-8  1.577e+03  [-59 1.060e-03 3.909e-04 9.606e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-9  1.583e+03  [-59 1.021e-03 3.766e-04 9.581e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 27-10  1.590e+03  [-60 9.816e-04 3.619e-04 9.555e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-1  1.596e+03  [0 1.000e+00 2.141e-01 2.401e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-2  1.603e+03  [-45 5.492e-03 1.176e-03 4.166e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-3  1.609e+03  [-52 2.302e-03 4.929e-04 9.606e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-4  1.615e+03  [-53 2.216e-03 4.745e-04 9.653e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-5  1.622e+03  [-53 2.144e-03 4.591e-04 9.611e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-6  1.628e+03  [-53 2.067e-03 4.425e-04 9.592e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-7  1.634e+03  [-54 1.989e-03 4.257e-04 9.575e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-8  1.641e+03  [-54 1.911e-03 4.090e-04 9.557e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-9  1.647e+03  [-54 1.833e-03 3.924e-04 9.539e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 28-10  1.654e+03  [-55 1.756e-03 3.759e-04 9.503e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 29-1  1.660e+03  [0 1.000e+00 1.343e-01 1.740e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 29-2  1.666e+03  [-40 9.226e-03 1.239e-03 1.801e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 29-3  1.673e+03  [-55 1.683e-03 2.260e-04 9.613e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 29-4  1.679e+03  [-55 1.621e-03 2.178e-04 9.717e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 29-5  1.686e+03  [-56 1.579e-03 2.120e-04 9.693e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 29-6  1.692e+03  [-56 1.534e-03 2.061e-04 9.689e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 29-7  1.698e+03  [-56 1.490e-03 2.002e-04 9.698e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 29-8  1.705e+03  [-56 1.449e-03 1.946e-04 9.697e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 29-9  1.711e+03  [-57 1.408e-03 1.892e-04 9.692e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 29-10  1.717e+03  [-57 1.368e-03 1.838e-04 9.685e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 30-1  1.724e+03  [0 1.000e+00 1.813e-01 3.704e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 30-2  1.730e+03  [-41 8.631e-03 1.565e-03 4.200e-02]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 30-3  1.737e+03  [-68 3.887e-04 7.048e-05 9.094e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 31-1  1.743e+03  [0 1.000e+00 1.772e-01 1.723e-03]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 31-2  1.749e+03  [-41 8.644e-03 1.532e-03 1.897e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 31-3  1.756e+03  [-55 1.655e-03 2.933e-04 9.638e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 31-4  1.762e+03  [-55 1.599e-03 2.833e-04 9.713e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 31-5  1.769e+03  [-56 1.556e-03 2.757e-04 9.726e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 31-6  1.775e+03  [-56 1.516e-03 2.687e-04 9.736e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 31-7  1.782e+03  [-56 1.479e-03 2.620e-04 9.738e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 31-8  1.788e+03  [-56 1.442e-03 2.556e-04 9.737e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 31-9  1.794e+03  [-57 1.407e-03 2.493e-04 9.730e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 31-10  1.801e+03  [-57 1.371e-03 2.429e-04 9.708e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-1  1.807e+03  [0 1.000e+00 1.159e-01 3.005e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-2  1.814e+03  [-40 9.639e-03 1.117e-03 2.962e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-3  1.820e+03  [-50 2.873e-03 3.331e-04 9.657e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-4  1.826e+03  [-51 2.780e-03 3.222e-04 9.700e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-5  1.833e+03  [-51 2.701e-03 3.131e-04 9.714e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-6  1.839e+03  [-51 2.627e-03 3.046e-04 9.720e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-7  1.845e+03  [-51 2.557e-03 2.964e-04 9.719e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-8  1.852e+03  [-52 2.489e-03 2.885e-04 9.724e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-9  1.858e+03  [-52 2.423e-03 2.809e-04 9.724e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 32-10  1.864e+03  [-52 2.360e-03 2.735e-04 9.725e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-1  1.871e+03  [0 1.000e+00 1.331e-01 1.656e-03]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 33-2  1.877e+03  [-42 7.173e-03 9.547e-04 2.182e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-3  1.883e+03  [-56 1.579e-03 2.102e-04 9.646e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-4  1.890e+03  [-56 1.526e-03 2.030e-04 9.716e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-5  1.896e+03  [-56 1.484e-03 1.976e-04 9.731e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-6  1.902e+03  [-56 1.446e-03 1.925e-04 9.739e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-7  1.909e+03  [-57 1.410e-03 1.877e-04 9.740e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-8  1.915e+03  [-57 1.375e-03 1.830e-04 9.745e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-9  1.921e+03  [-57 1.342e-03 1.786e-04 9.743e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 33-10  1.928e+03  [-57 1.309e-03 1.742e-04 9.747e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 34-1  1.934e+03  [0 1.000e+00 1.877e-01 1.146e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 34-2  1.941e+03  [-45 5.520e-03 1.036e-03 2.029e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 34-3  1.947e+03  [-76 1.492e-04 2.800e-05 7.327e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-1  1.953e+03  [0 1.000e+00 1.929e-01 7.145e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-2  1.960e+03  [-45 5.478e-03 1.057e-03 1.252e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-3  1.966e+03  [-63 6.956e-04 1.342e-04 9.618e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-4  1.972e+03  [-63 6.698e-04 1.292e-04 9.739e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-5  1.979e+03  [-63 6.531e-04 1.260e-04 9.748e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-6  1.985e+03  [-63 6.373e-04 1.229e-04 9.743e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-7  1.991e+03  [-64 6.217e-04 1.199e-04 9.737e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-8  1.998e+03  [-64 6.060e-04 1.169e-04 9.737e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 35-9  2.004e+03  [-64 5.908e-04 1.140e-04 9.743e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 35-10  2.010e+03  [-64 5.763e-04 1.112e-04 9.742e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 36-1  2.017e+03  [0 1.000e+00 1.608e-01 1.322e-03]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 36-2  2.023e+03  [-44 6.234e-03 1.002e-03 2.018e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 36-3  2.029e+03  [-57 1.269e-03 2.041e-04 9.645e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 36-4  2.036e+03  [-58 1.226e-03 1.971e-04 9.716e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 36-5  2.042e+03  [-58 1.193e-03 1.918e-04 9.716e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 36-6  2.048e+03  [-58 1.161e-03 1.867e-04 9.702e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 36-7  2.055e+03  [-58 1.128e-03 1.814e-04 9.692e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 36-8  2.061e+03  [-59 1.095e-03 1.761e-04 9.684e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 36-9  2.067e+03  [-59 1.063e-03 1.708e-04 9.672e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 36-10  2.074e+03  [-59 1.030e-03 1.656e-04 9.625e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-1  2.080e+03  [0 1.000e+00 1.130e-01 1.458e-03]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 37-2  2.086e+03  [-41 7.994e-03 9.032e-04 1.746e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-3  2.093e+03  [-57 1.410e-03 1.594e-04 9.629e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-4  2.099e+03  [-57 1.360e-03 1.537e-04 9.695e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-5  2.105e+03  [-57 1.321e-03 1.493e-04 9.669e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-6  2.112e+03  [-57 1.280e-03 1.446e-04 9.647e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-7  2.118e+03  [-58 1.238e-03 1.398e-04 9.575e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-8  2.124e+03  [-58 1.190e-03 1.344e-04 9.535e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-9  2.131e+03  [-58 1.139e-03 1.286e-04 9.539e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 37-10  2.137e+03  [-59 1.091e-03 1.232e-04 9.480e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 38-1  2.143e+03  [0 1.000e+00 1.010e-01 3.139e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 38-2  2.150e+03  [-40 9.215e-03 9.307e-04 3.330e-02]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 38-3  2.156e+03  [-68 3.549e-04 3.584e-05 8.442e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 39-1  2.162e+03  [0 1.000e+00 9.988e-02 6.491e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 39-2  2.169e+03  [-40 9.321e-03 9.310e-04 6.796e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 39-3  2.175e+03  [-63 6.578e-04 6.570e-05 9.347e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 40-1  2.182e+03  [0 1.000e+00 9.600e-02 1.514e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 40-2  2.188e+03  [-40 9.413e-03 9.037e-04 1.546e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 40-3  2.194e+03  [-56 1.470e-03 1.411e-04 9.581e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 40-4  2.201e+03  [-57 1.411e-03 1.355e-04 9.608e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 40-5  2.207e+03  [-57 1.360e-03 1.306e-04 9.535e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 40-6  2.213e+03  [-57 1.302e-03 1.250e-04 9.467e-01]  !510 0 77!  WARNING: The linear system solution has not converged
 NS 40-7  2.220e+03  [-58 1.239e-03 1.189e-04 9.435e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 40-8  2.226e+03  [-58 1.175e-03 1.128e-04 9.449e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 40-9  2.232e+03  [-59 1.116e-03 1.071e-04 9.616e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 40-10  2.239e+03  [-59 1.075e-03 1.032e-04 9.644e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 41-1  2.245e+03  [0 1.000e+00 1.017e-01 1.010e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 41-2  2.251e+03  [-41 8.335e-03 8.479e-04 1.168e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 41-3  2.258e+03  [-60 9.883e-04 1.005e-04 9.583e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 41-4  2.264e+03  [-60 9.485e-04 9.649e-05 9.689e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 42-1  2.271e+03  [0 1.000e+00 1.101e-01 6.297e-04]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 42-2  2.277e+03  [-42 7.816e-03 8.604e-04 7.821e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 42-3  2.283e+03  [-64 6.289e-04 6.923e-05 9.415e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 43-1  2.290e+03  [0 1.000e+00 1.143e-01 2.548e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 43-2  2.296e+03  [-42 7.613e-03 8.704e-04 3.277e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 43-3  2.302e+03  [-70 2.856e-04 3.266e-05 8.522e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 44-1  2.309e+03  [0 1.000e+00 1.154e-01 1.009e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 44-2  2.315e+03  [-42 7.580e-03 8.747e-04 1.302e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 44-3  2.321e+03  [-75 1.691e-04 1.952e-05 5.688e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 45-1  2.328e+03  [0 1.000e+00 1.141e-01 4.263e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 45-2  2.334e+03  [-42 7.653e-03 8.734e-04 5.436e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 45-3  2.340e+03  [-67 4.390e-04 5.010e-05 9.209e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 46-1  2.347e+03  [0 1.000e+00 1.105e-01 6.960e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 46-2  2.353e+03  [-42 7.833e-03 8.651e-04 8.609e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 46-3  2.359e+03  [-63 6.904e-04 7.625e-05 9.492e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 47-1  2.366e+03  [0 1.000e+00 1.049e-01 8.774e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 47-2  2.372e+03  [-41 8.102e-03 8.500e-04 1.047e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 47-3  2.378e+03  [-61 8.627e-04 9.050e-05 9.563e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 48-1  2.385e+03  [0 1.000e+00 9.880e-02 9.417e-04]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 48-2  2.391e+03  [-41 8.409e-03 8.308e-04 1.082e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 48-3  2.397e+03  [-60 9.243e-04 9.132e-05 9.573e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 49-1  2.404e+03  [0 1.000e+00 9.322e-02 8.655e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 49-2  2.410e+03  [-41 8.694e-03 8.104e-04 9.639e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 49-3  2.416e+03  [-61 8.543e-04 7.964e-05 9.525e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 50-1  2.423e+03  [0 1.000e+00 8.883e-02 6.512e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 50-2  2.429e+03  [-41 8.908e-03 7.913e-04 7.114e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 50-3  2.435e+03  [-63 6.551e-04 5.819e-05 9.375e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 51-1  2.442e+03  [0 1.000e+00 8.578e-02 3.378e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 51-2  2.448e+03  [-40 9.031e-03 7.747e-04 3.663e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 51-3  2.454e+03  [-68 3.701e-04 3.175e-05 8.721e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 52-1  2.456e+03  [0 1.000e+00 8.397e-02 9.657e-05]  [36 -92 18]
 NS 52-2  2.462e+03  [-40 9.071e-03 7.617e-04 1.115e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 52-3  2.469e+03  [-75 1.681e-04 1.411e-05 5.214e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 53-1  2.475e+03  [0 1.000e+00 8.296e-02 3.370e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 53-2  2.481e+03  [-40 9.057e-03 7.514e-04 3.645e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 53-3  2.488e+03  [-68 3.694e-04 3.065e-05 8.714e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 54-1  2.494e+03  [0 1.000e+00 8.273e-02 6.037e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 54-2  2.500e+03  [-40 9.008e-03 7.453e-04 6.522e-02]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 54-3  2.507e+03  [-64 6.106e-04 5.052e-05 9.318e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 55-1  2.513e+03  [0 1.000e+00 8.368e-02 7.481e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 55-2  2.519e+03  [-41 8.897e-03 7.445e-04 8.162e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 55-3  2.526e+03  [-62 7.448e-04 6.233e-05 9.446e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 56-1  2.532e+03  [0 1.000e+00 8.571e-02 7.559e-04]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 56-2  2.539e+03  [-41 8.733e-03 7.486e-04 8.396e-02]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 56-3  2.545e+03  [-62 7.506e-04 6.434e-05 9.475e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 57-1  2.551e+03  [0 1.000e+00 8.843e-02 6.468e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 57-2  2.558e+03  [-41 8.544e-03 7.555e-04 7.353e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 57-3  2.564e+03  [-63 6.466e-04 5.718e-05 9.427e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 58-1  2.570e+03  [0 1.000e+00 9.112e-02 4.595e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 58-2  2.577e+03  [-41 8.369e-03 7.626e-04 5.358e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 58-3  2.583e+03  [-66 4.713e-04 4.295e-05 9.236e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 59-1  2.589e+03  [0 1.000e+00 9.304e-02 2.373e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 59-2  2.596e+03  [-41 8.245e-03 7.671e-04 2.819e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 59-3  2.602e+03  [-71 2.714e-04 2.525e-05 8.358e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 60-1  2.604e+03  [0 1.000e+00 9.370e-02 9.830e-05]  [34 -92 16]
 NS 60-2  2.610e+03  [-41 8.192e-03 7.676e-04 1.707e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 60-3  2.616e+03  [-77 1.405e-04 1.316e-05 8.534e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 61-1  2.623e+03  [0 1.000e+00 9.327e-02 2.037e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 61-2  2.629e+03  [-41 8.194e-03 7.642e-04 2.432e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 61-3  2.635e+03  [-72 2.419e-04 2.256e-05 8.045e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 62-1  2.642e+03  [0 1.000e+00 9.183e-02 3.899e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 62-2  2.648e+03  [-41 8.254e-03 7.579e-04 4.616e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 62-3  2.654e+03  [-67 4.054e-04 3.722e-05 9.149e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 63-1  2.661e+03  [0 1.000e+00 8.937e-02 5.274e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 63-2  2.667e+03  [-41 8.371e-03 7.481e-04 6.132e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 63-3  2.673e+03  [-65 5.325e-04 4.759e-05 9.367e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 64-1  2.679e+03  [0 1.000e+00 8.616e-02 5.956e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 64-2  2.686e+03  [-41 8.532e-03 7.351e-04 6.789e-02]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 64-3  2.692e+03  [-64 5.970e-04 5.144e-05 9.425e-01]  !510 0 79!  WARNING: The linear system solution has not converged
